Tata,D/N,Config,Test time,Line,Fixture,SN,Failure Mode,Failure Description,Retest,NTF,Fail,SOF,OFFLINE
2020-08-05,D,GA00781-IN,2020-08-05T14:17:35Z,L29,PROVISION-L2908,WIP0803105APAKUCY,"flash_fsi
push_fsi
check_fsi
check_sku
","flash_fsi  None
push_fsi  FAIL
check_fsi  None
check_sku  None
",1,0,0,0,0,
2020-08-05,D,GA00781-ES,2020-08-05T14:17:20Z,L39,PROVISION-L3908,WIP0803105APAL2BF,"wifi_check
","wifi_check  Timeout
",1,0,0,0,0,
2020-08-05,D,GA00781-IN,2020-08-05T14:18:38Z,L29,PROVISION-L2902,WIP0803105APAKUE7,"check_led_file
push_hwtxt
led_cal
check_mode
sku_otp
set_locale
set_anim
sku_fdv
sku_fsi
check_sounds_file
store_wifi_txpower
boot_mode
","check_led_file  None
push_hwtxt  None
led_cal  None
check_mode  None
sku_otp  None
set_locale  FAIL
set_anim  None
sku_fdv  None
sku_fsi  None
check_sounds_file  None
store_wifi_txpower  None
boot_mode  None
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T14:23:29Z,k49,PROVISION-k4902,WIP0803105APAKUEM,"QRCODE
data_secure
get_qrcode
isQRCODE
data_verify
","QRCODE  None
data_secure  None
get_qrcode  FAIL
isQRCODE  None
data_verify  None
",1,0,0,0,0,
2020-08-05,D,GA00781-IN,2020-08-05T14:23:34Z,L29,PROVISION-L2908,WIP0803105APAKTE9,"OTP
BSSID_MAC
BTMAC
cat_macaddr
WLMAC
","OTP  FAIL
BSSID_MAC  None
BTMAC  None
cat_macaddr  None
WLMAC  None
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T14:25:12Z,k49,PROVISION-k4902,WIP0803105APAKTVB,"flash_fsi
push_fsi
check_fsi
check_sku
","flash_fsi  None
push_fsi  FAIL
check_fsi  None
check_sku  None
",1,0,0,0,0,
2020-08-05,D,GA00781-IN,2020-08-05T14:21:18Z,L29,PROVISION-L2903,WIP0803105APAKTD8,"flash_fsi
","flash_fsi  FAIL
",0,0,1,0,0,
2020-08-05,D,GA00781-IN,2020-08-05T14:28:09Z,L29,PROVISION-L2908,WIP0803105APAKTRH,"OTP
BSSID_MAC
BTMAC
cat_macaddr
WLMAC
","OTP  FAIL
BSSID_MAC  None
BTMAC  None
cat_macaddr  None
WLMAC  None
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T14:34:32Z,K49,PROVISION-K4903,WIP0803105APAKTX3,"check_led_file
push_hwtxt
led_cal
check_mode
sku_otp
set_locale
set_anim
sku_fdv
sku_fsi
check_sounds_file
store_wifi_txpower
boot_mode
","check_led_file  None
push_hwtxt  None
led_cal  None
check_mode  None
sku_otp  None
set_locale  FAIL
set_anim  None
sku_fdv  None
sku_fsi  None
check_sounds_file  None
store_wifi_txpower  None
boot_mode  None
",1,0,0,0,0,
2020-08-05,D,GA00781-ES,2020-08-05T14:39:08Z,L39,PROVISION-L3908,WIP0804105APALV6H,"wifi_check
","wifi_check  Timeout
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T14:39:16Z,K49,PROVISION-K4901,WIP0803105APAKTMN,"sku_speaker
sku_id
check_led_file
check_sounds_file
sku_otp
set_anim
sku_mlbsn
store_wifi_txpower
boot_mode
mlbsn
push_hwtxt
led_cal
fct_version
sku_color
sku_lang
sku_country
sku_build
sku_fdv
check_mode
sku_fsi
check_mlbsn
check_fct
get_mlbsn
get_sku
set_locale
sku_spk_pn
set_color
","sku_speaker  None
sku_id  None
check_led_file  None
check_sounds_file  None
sku_otp  None
set_anim  None
sku_mlbsn  None
store_wifi_txpower  None
boot_mode  None
mlbsn  None
push_hwtxt  None
led_cal  None
fct_version  None
sku_color  None
sku_lang  None
sku_country  None
sku_build  None
sku_fdv  None
check_mode  None
sku_fsi  None
check_mlbsn  None
check_fct  None
get_mlbsn  FAIL
get_sku  None
set_locale  None
sku_spk_pn  None
set_color  None
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T13:52:11Z,K49,PROVISION-K4904,WIP0804105APALNNF,"wifi_check
","wifi_check  Timeout
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T14:22:55Z,K49,PROVISION-K4905,WIP0803105APAKUDM,"wifi_check
","wifi_check  Timeout
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T13:54:11Z,K49,PROVISION-K4909,WIP0804105APALNPC,"wifi_check
","wifi_check  Timeout
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T14:48:24Z,K49,PROVISION-K4904,WIP0804105APAM513,"wifi_check
","wifi_check  Timeout
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T14:49:46Z,K49,PROVISION-K4906,WIP0804105APAM6WJ,"flash_fsi
","flash_fsi  FAIL
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T13:58:11Z,K49,PROVISION-K4905,WIP0804105APAM7DK,"flash_fsi
","flash_fsi  FAIL
",1,0,0,0,0,
2020-08-05,D,GA00781-GB,2020-08-05T13:01:39Z,K49,PROVISION-K4908,WIP0804105APALVL6,"flash_fsi
","flash_fsi  FAIL
",1,0,0,0,0,
