Tata,D/N,Config,Test time,Line,Fixture,SN,Failure Mode,Failure Description,Retest,NTF,Fail,SOF,OFFLINE

2020-08-05,D,G950-04226-02,2020-08-05T09:26:58Z,N19,MMI-N1903,WIP0803105APAL2DT,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:28:43Z,M29,MMI-M2901,WIP0804105APALKPU,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:28:55Z,N39,MMI-N3901,WIP0804105APALN4D,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:29:12Z,N19,MMI-N1901,WIP0803105APAL2BE,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:32:01Z,N19,MMI-N1904,WIP0803105APAL2C2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:32:42Z,M29,MMI-M2903,WIP0804105APALKR8,device offline,device offline YES,0,0,0,0,1,

2020-08-05,D,G950-04226-02,2020-08-05T09:33:28Z,N19,MMI-N1902,WIP0803105APAL2AX,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:34:00Z,N19,MMI-N1901,WIP0803105APAL2AJ,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:34:00Z,N19,MMI-N1901,WIP0803105APAL2AJ,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:34:56Z,M29,MMI-M2904,WIP0804105APALKVN,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:34:56Z,N29,MMI-N2903,WIP0804105APALVM2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:35:18Z,N19,MMI-N1904,WIP0803105APAL2D0,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:34:56Z,M29,MMI-M2904,WIP0804105APALKVN,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:34:56Z,M29,MMI-M2904,WIP0804105APALKVN,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:36:16Z,M39,MMI-M3903,WIP0804105APALYYK,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:36:29Z,N29,MMI-N2903,WIP0804105APALVP2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:37:26Z,K19,MMI-K1902,WIP0718105APAFKF6,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:38:56Z,N19,MMI-N1901,WIP0803105APAL29X,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:38:56Z,M29,MMI-M2902,WIP0804105APALKYD,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:39:44Z,N19,MMI-N1902,WIP0803105APAL29U,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:39:44Z,N19,MMI-N1902,WIP0803105APAL29U,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:41:25Z,N19,MMI-N1901,WIP0803105APAL298,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:43:23Z,M39,MMI-M3903,WIP0804105APALYWT,device offline,device offline YES,0,0,0,0,1,

2020-08-05,D,G950-04226-02,2020-08-05T09:46:15Z,N29,MMI-N2902,WIP0804105APALVJR,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:46:18Z,N29,MMI-N2903,WIP0804105APALVJM,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:46:45Z,M39,MMI-M3902,WIP0804105APAM054,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:47:57Z,K19,MMI-K1902,WIP0718105APAFXGE,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:49:00Z,M39,MMI-M3901,WIP0804105APAM023,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:49:57Z,M39,MMI-M3903,WIP0804105APALYX0,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:50:39Z,N19,MMI-N1904,WIP0803105APAL27X,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:46:45Z,M39,MMI-M3902,WIP0804105APAM054,device offline,device offline YES,0,0,0,0,1,
